Marian_Wilkins	Sallie_Copeland	571148
Minerva_Casey	Florence_Bennett	699159
Mittie_Allen	Jack_Hawkins	488112
Delia_Schwartz	Ora_Hampton	328137
Stella_Ballard	Clarence_Ingram	618874
Polly_Gregory	Ina_Waters	890510
Zachary_Duncan	Roy_Mendoza	983884
Ian_Shelton	Duane_Newton	418018
Harriett_Graves	Harvey_Francis	14317
Stella_Stone	Leonard_Bush	599178
Norman_Henry	Angel_Erickson	393986
Maggie_Davidson	Gordon_Robinson	961130
Carl_Nunez	Isabella_Howard	610693
Myrtle_Summers	Mittie_Allen	686260
Steve_Hamilton	Leona_Schneider	619600
Kenneth_Marsh	Rosalie_Mitchell	195776
Maude_Gross	Leroy_Arnold	17713
Harry_Kelly	Sallie_Schwartz	94431
Myrtle_Brewer	Harvey_Francis	251110
Wayne_McBride	Angel_Bowen	739843
Glen_Edwards	Bertha_May	949030
Eugenia_Ward	John_Barker	175292
Sarah_Atkins	Daniel_Ramirez	949090
Devin_Keller	Bettie_Collins	707438
Hallie_Pierce	Jay_Long	142502
Gilbert_Gibbs	Elmer_Pierce	235909
Gordon_Love	Nancy_Olson	9945
Lelia_Parker	Verna_Bishop	325100
Millie_Herrera	Marian_Lawson	114118
Nathaniel_Walton	Myrtle_Foster	357793
Violet_Logan	David_Higgins	334232
Duane_Aguilar	Janie_Warner	416131
Etta_Norman	Janie_Lloyd	37594
Alexander_Hudson	Millie_Cox	25958
Hilda_Cruz	Mario_Conner	342518
Alice_Underwood	Mamie_Burgess	476650
Mason_Drake	Theresa_Nguyen	569177
Gavin_Fields	Vincent_Owens	975579
Louis_Phelps	Devin_Foster	851639
Louisa_Roy	Adele_Ramos	200288
Rodney_Vega	Fanny_Simmons	410303
Allen_Alvarez	Sadie_Palmer	342215
Olga_Johnston	Isabelle_Norris	584442
Rosetta_Riley	Maria_Moss	583588
Vera_Moran	Bettie_Hamilton	544340
Duane_Bowers	Marion_Beck	49437
Jim_Jacobs	Alan_Ryan	385066
Leo_Gibson	Tony_Jackson	9956
Janie_Warner	Sara_Huff	389588
Johanna_Lindsey	Lester_Knight	243406
Dora_Williamson	Gene_Floyd	917056
Loretta_Schultz	Rosetta_Parsons	274615
Leo_Parsons	Mabelle_Bryan	337852
Brent_Potter	Larry_Norton	911648
Maude_Gross	Johanna_Tran	241574
Augusta_Douglas	Elnora_Pratt	430967
Floyd_Riley	Sallie_Copeland	303015
Marie_Elliott	Jesse_Newton	733210
Alex_Herrera	Duane_Chambers	263346
Clayton_Dean	Billy_Weber	712446
Florence_Gardner	Isaac_Berry	712620
Richard_Hamilton	Ricardo_Kelley	981284
Harriet_Wong	Agnes_Holt	518534
Carrie_Gibson	Stella_Stone	458354
Mary_Meyer	Ora_Perry	358732
Angel_Bowen	Florence_Sutton	437615
Bradley_Campbell	Shawn_Ford	324625
Dennis_Ortega	Rebecca_Wolfe	653788
Lura_Garner	Vera_Ford	27305
Carolyn_Tran	Barbara_Henderson	120733
Wayne_McGuire	Glen_Simon	595546
Mattie_Crawford	Paul_Huff	384352
Glen_Lawrence	Victoria_Hammond	510641
Nancy_Olson	Francisco_Fletcher	618506
Lucille_Maxwell	Warren_Carlson	67204
Phoebe_Meyer	Hulda_Torres	967345
Gilbert_Massey	Ada_Vargas	779193
Scott_Neal	Ellen_Nichols	776026
Hettie_Sandoval	Jesus_Cox	127264
Ollie_Blake	Cecelia_Cook	820447
Allen_Santos	Jerome_Dawson	651927
Donald_Hill	Alice_Greene	972541
Vincent_Owens	Chris_Johnston	915388
Justin_Moreno	Angel_Bowen	203896
Nelle_Byrd	Victoria_Mitchell	116744
Brandon_Craig	Isaac_Berry	868941
Hester_Abbott	Ina_Waters	379592
Adele_Hubbard	Marion_Beck	522472
Rosalie_Kennedy	Leo_Burton	953459
Stella_Ballard	Lizzie_Robbins	155628
Frances_Davis	Emma_Martinez	612567
Alice_Greene	Hester_Abbott	884397
Delia_Schwartz	David_Sanders	779014
William_Ramsey	Jacob_Bailey	473339
Lena_Carlson	Ruth_Stephens	629946
Gordon_Robinson	Violet_Larson	836245
Lois_Morrison	Emilie_Horton	521909
Alma_Hines	Randy_Armstrong	685147
Raymond_Foster	Gavin_Fields	234455
Elnora_King	Matthew_Hunt	801975
Clayton_Williams	Brent_Bowman	964767
Nelle_Harper	Edna_Valdez	736080
Victoria_Hammond	Marcus_Barrett	317250
Dennis_Ortega	Calvin_Baker	743887
Leonard_Goodman	Darrell_Nguyen	153635
Phillip_Harrison	Kenneth_Norris	782066
Rodney_Fletcher	Adele_Ramos	304893
Joel_Jensen	Duane_Chambers	73172
Bertha_Hicks	Ronald_Garrett	218429
Lola_Blair	Virgie_Shelton	591311
Cecelia_Sullivan	Rhoda_Webb	894007
Rachel_Briggs	Bradley_Campbell	620603
Emilie_Curry	Chester_Foster	220088
Vincent_Torres	David_Sanders	267455
Olga_Johnston	Nora_Welch	366884
Brandon_Craig	Logan_Jacobs	551208
Allen_Hopkins	Bernard_Medina	127711
Mamie_Gomez	Ora_Price	954616
Mario_Conner	Dora_Marshall	412046
Leila_Hodges	Owen_Hart	281803
Ollie_Simon	Eula_Mack	331101
Maria_Montgomery	Abbie_Fleming	213403
Landon_Hudson	Mollie_Potter	31588
Johanna_Ryan	Devin_Keller	322313
Carrie_Gibson	Francisco_Fletcher	231218
Jeffery_Francis	Mary_Meyer	698283
Charles_Andrews	Betty_Hubbard	923082
Lydia_Carroll	Adele_Ramos	197569
Fanny_Watkins	Lelia_Parker	331996
Tillie_Norris	Millie_Cox	216669
Gordon_Owen	Kevin_Owens	621562
Hettie_Blair	Eddie_Thompson	30872
Corey_Chandler	Floyd_McCarthy	615285
Essie_Cruz	Lucille_Maxwell	390137
Mike_Gibbs	Georgia_Bridges	59306
Theodore_Turner	Lee_Williams	799361
Violet_Montgomery	Emilie_Horton	880187
Gary_Campbell	Dylan_Baker	227340
Vera_Moran	Mark_Simpson	989408
Keith_Beck	Rosa_Ellis	106713
Douglas_Moreno	Tillie_Norris	15887
Rose_Adams	Leona_Schneider	625002
Timothy_Cox	Adelaide_Hernandez	702221
Nelle_Byrd	Isaiah_Wilkins	694031
Marcus_Hayes	Ellen_Nichols	470133
Mattie_Crawford	Hunter_Ramos	947139
Carolyn_Copeland	Duane_Aguilar	186777
Cora_Ross	Keith_Beck	674751
Lee_Williams	Nicholas_Henry	768857
Leonard_Goodman	Chad_Dawson	263239
Joe_Walton	Glenn_Mack	725706
Bradley_Campbell	Nicholas_Henry	343101
Clayton_Dean	Nora_Hudson	381882
Pearl_Rodgers	Floyd_Tucker	483939
Ronnie_Neal	Joseph_Drake	846743
Owen_Jefferson	Beulah_Dean	534714
Johanna_Lindsey	Mary_Bowen	340376
Jay_Hines	Ophelia_Atkins	407454
