Alvin_Perkins	Jonathan_Stanley	4820
Robert_Hawkins	Bryan_Reyes	792
Harriett_Graves	Harriett_Graves	2000
Lina_Bennett	Irene_Weaver	7824
Jonathan_Stanley	Jeremy_Figueroa	2116
Ralph_Long	Sally_Ingram	9770
Stephen_Gray	Vera_Moran	133
Leon_Chambers	Dean_Fields	7118
Janie_Lloyd	Addie_Wright	1507
Jeffrey_Holloway	Anthony_Gilbert	2900
Nelle_Harper	Justin_Moreno	9029
Claudia_Caldwell	Randy_Paul	99
Irene_Weaver	Randy_Paul	9527
Billy_Coleman	Billy_Coleman	6189
Claudia_Caldwell	Cora_Shelton	4538
Vernon_Jones	Joseph_Drake	5607
Vera_Moran	Justin_Moreno	3884
Florence_Gardner	Harriett_Graves	8299
Rhoda_Davidson	Marcus_Duncan	3227
Harriett_Graves	Gordon_Palmer	115
Ernest_Waters	Joseph_Drake	4419
Callie_Brady	Jim_Johnston	565
Rhoda_Davidson	Elizabeth_Quinn	8261
Anne_Matthews	Janie_Warner	970
Jorge_Dunn	Dominic_Meyer	5114
Cora_Shelton	Louis_Baldwin	859
Florence_Gardner	Claudia_Caldwell	1451
Marion_Beck	Hallie_Perkins	719
Callie_Brady	Ernest_Waters	6277
Nelle_Harper	Jeremy_Figueroa	1945
Marcus_Duncan	Jim_Johnston	4755
Rhoda_Davidson	Harvey_Allen	1386
Janie_Warner	Jeffrey_Holloway	5748
Jorge_Dunn	Abbie_Fleming	3379
Georgia_Wood	Cora_Shelton	1455
Hettie_Sandoval	Anne_Matthews	5941
Billy_Coleman	Alvin_Perkins	4980
Addie_Wright	Marion_Beck	1580
Cora_Shelton	Lucy_Hammond	5825
Ophelia_Carr	Isabella_Benson	6261
Hilda_Greene	Myra_Burke	3236
Irene_Weaver	Anne_Matthews	3004
Todd_Park	Myra_Burke	1886
Charlotte_Gill	Claudia_Caldwell	1995
Marion_Beck	Nelle_Harper	2573
Jack_Hawkins	Marion_Beck	9775
Mamie_Gomez	Lucy_Hammond	5368
Rachel_Brown	Christine_Holland	1317
Ruby_Holland	Jonathan_Stanley	7005
Sylvia_Arnold	Addie_Wright	3286
Nora_Rice	Harvey_Allen	3921
Bryan_Reyes	Hulda_Zimmerman	7241
Ernest_Waters	Justin_Moreno	5643
Sally_Ingram	Myrtle_Brewer	1406
Ruby_Holland	Marcus_Duncan	871
Jeffrey_Holloway	Leon_Chambers	7477
Jorge_Dunn	Mollie_Potter	8615
Mathilda_Little	Bryan_Reyes	1982
Cora_Shelton	Emilie_Horton	8323
Addie_Wright	Sally_Ingram	4782
Harvey_Allen	Ophelia_Atkins	9488
Sylvia_Arnold	Addie_Wright	2968
Georgia_Wood	Nancy_McLaughlin	9803
Robert_Hawkins	Addie_Wright	1741
Jonathan_Stanley	Ann_Sharp	4106
Carrie_McKenzie	Lucy_Hammond	3664
Callie_Brady	Georgia_Wood	8194
Myra_Burke	Eleanor_Walsh	7916
Myra_Burke	Anthony_Gilbert	704
Vernon_Jones	Lester_Knight	4169
Billy_Coleman	Annie_Fields	1628
Rachel_Brown	Calvin_Baker	3325
Melvin_Newton	Nancy_McLaughlin	3721
Rena_Brady	Gertrude_Norton	4583
Marcus_Duncan	Marcus_Duncan	7125
Janie_Lloyd	Gertrude_Norton	4046
Annie_Fields	Lou_Patterson	863
Norman_Walker	Elizabeth_Quinn	5761
Nora_Rice	Vernon_Jones	9527
Jorge_Dunn	Isabella_Benson	2120
Gabriel_Davidson	Carrie_McKenzie	259
Jack_Hawkins	Leonard_Reeves	7443
Gordon_Palmer	Shawn_Ford	7253
Sylvia_Arnold	Robert_Hawkins	8567
Lucy_Hammond	Nelle_Harper	1741
Lou_Patterson	Ernest_Waters	7485
Lily_Walton	Randy_Paul	8505
Marcus_Duncan	Lou_Patterson	1671
Hilda_Greene	Hallie_Perkins	2485
Hallie_Perkins	Rhoda_Davidson	7090
Jim_Johnston	Joseph_Drake	8355
Harvey_Allen	Carrie_McKenzie	9236
Claudia_Caldwell	Ola_Rios	7657
Ann_Sharp	Luis_Patton	8611
Addie_Wright	Ophelia_Atkins	523
Ophelia_Atkins	Joseph_Drake	670
Anthony_Rowe	Sylvia_Arnold	138
Claudia_Caldwell	Mathilda_Little	5179
Ralph_Long	Jorge_Dunn	493
Irene_Weaver	Teresa_Phillips	7171
Evelyn_Wood	Hallie_Perkins	2076
Randy_Paul	Evelyn_Wood	7842
Teresa_Phillips	Mathilda_Little	479
Jack_Hawkins	Bryan_Reyes	1910
Robert_Hawkins	Eleanor_Walsh	7928
Rachel_Brown	Leon_Chambers	9694
Nelle_Harper	Ian_Clark	783
Teresa_Phillips	Rena_Brady	5628
Ola_Rios	Harriett_Graves	3960
Ruby_Holland	Ola_Rios	6737
Gabriel_Davidson	Leonard_Reeves	2229
Lina_Bennett	Douglas_Moreno	1253
Randy_Paul	Annie_Fields	5501
Janie_Warner	Vernon_Jones	9675
Ralph_Long	Christine_Holland	4293
Marion_Beck	Louis_Baldwin	6090
Hilda_Greene	Myra_Burke	4851
Lou_Patterson	Jeffrey_Holloway	8968
Robert_Hawkins	Carrie_McKenzie	1343
Anne_Matthews	Jeffery_Walters	8613
Cody_Holland	Jeffrey_Holloway	7754
Dean_Fields	Anne_Matthews	5006
Dean_Fields	Hilda_Greene	5690
Myra_Burke	Callie_Brady	3339
Luis_Patton	Marion_Beck	9063
Anne_Matthews	Jeffrey_Holloway	1649
Marion_Beck	Josephine_Williamson	3503
Jeremy_Figueroa	Georgie_Jenkins	4068
Emilie_Horton	Vera_Moran	2880
Dominic_Meyer	Melvin_Newton	4461
Ralph_Long	Anne_Matthews	4008
Addie_Wright	Cody_Holland	9757
Alex_Herrera	Ophelia_Atkins	7763
Marcus_Duncan	Mollie_Potter	9549
Melvin_Newton	Rena_Brady	4552
Teresa_Phillips	Cora_Shelton	999
Lina_Bennett	Rachel_Brown	8470
Lucy_Hammond	Calvin_Baker	4379
Addie_Wright	Georgia_Wood	5808
Mamie_Gomez	Celia_Spencer	5923
Stephen_Gray	Anne_Matthews	7993
Sylvia_Arnold	Dominic_Meyer	7687
Harriett_Graves	Luis_Patton	9857
Nelle_Harper	Jeremy_Figueroa	4839
Georgia_Wood	Janie_Lloyd	682
Anthony_Rowe	Celia_Spencer	783
Billy_Coleman	Marion_Beck	5170
Annie_Fields	Douglas_Moreno	5235
Rena_Brady	Sally_Porter	2162
Leon_Chambers	Addie_Wright	1176
Mollie_Potter	Randy_Paul	3174
Gabriel_Davidson	Mathilda_Little	3280
Harriett_Graves	Addie_Wright	5033
Gabriel_Davidson	Josephine_Williamson	9725
Gertrude_Norton	Lucy_Hammond	4889
Stephen_Gray	Claudia_Caldwell	6229
Shawn_Ford	Lina_Bennett	5353
Addie_Wright	Harvey_Allen	5108
Christine_Holland	Rachel_Brown	3236
Janie_Lloyd	Jeremy_Figueroa	6321
Josephine_Williamson	Leon_Chambers	421
Jeffery_Walters	Claudia_Caldwell	1957
Alvin_Perkins	Hettie_Sandoval	6256
Melvin_Newton	Ann_Sharp	8565
Ann_Sharp	Mamie_Gomez	2282
Dean_Fields	Bernice_Gross	4422
Isabella_Benson	Alvin_Perkins	6133
Ophelia_Carr	Claudia_Caldwell	88
Lily_Walton	Tom_Casey	1745
Irene_Weaver	Ann_Sharp	1756
Rhoda_Davidson	Louis_Baldwin	1967
Jorge_Dunn	Robert_Hawkins	8611
Abbie_Fleming	Gertrude_Norton	1461
Melvin_Newton	Lou_Patterson	8304
Shawn_Ford	Callie_Brady	8563
Myrtle_Brewer	Lina_Bennett	7747
Hulda_Zimmerman	Harvey_Allen	4986
Janie_Lloyd	Lina_Bennett	4268
Ophelia_Atkins	Gertrude_Norton	5191
Vernon_Jones	Celia_Spencer	4057
Charlotte_Gill	Jeffery_Walters	3642
Mollie_Potter	Georgia_Wood	9311
Stephen_Gray	Sally_Ingram	1946
Ophelia_Carr	Jack_Hawkins	1230
Justin_Moreno	Joseph_Drake	1429
Vera_Moran	Ophelia_Atkins	3646
Harvey_Allen	Hettie_Sandoval	2291
Jack_Hawkins	Rachel_Brown	4498
Addie_Wright	Marion_Beck	2451
Ruby_Holland	Teresa_Phillips	54
Jim_Johnston	Gordon_Palmer	83
Josie_Burke	Harriett_Graves	2067
Robert_Hawkins	Lester_Knight	6388
Anthony_Gilbert	Lily_Walton	2120
Ophelia_Atkins	Leonard_Reeves	2027
Ophelia_Carr	Florence_Gardner	9907
Jeremy_Figueroa	Ernest_Waters	2336
Harvey_Allen	Josie_Burke	6802
Jeremy_Figueroa	Janie_Warner	1572
Hallie_Perkins	Nancy_McLaughlin	7695
Dean_Fields	Anthony_Rowe	3820
Myra_Burke	Timothy_Cox	3585
Joseph_Drake	Hilda_Greene	8562
Ernest_Waters	Myra_Burke	8427
Stephen_Gray	Georgia_Wood	2041
Jack_Hawkins	Myrtle_Brewer	7808
Randy_Paul	Abbie_Fleming	7167
Ophelia_Atkins	Celia_Spencer	6676
Mollie_Potter	Ophelia_Carr	3876
Jeffrey_Holloway	Ola_Rios	4923
Jack_Hawkins	Josie_Burke	7584
Josephine_Williamson	Louis_Baldwin	576
Mollie_Potter	Nelle_Harper	1496
Cora_Shelton	Claudia_Caldwell	5372
Marcus_Duncan	Harriett_Graves	5692
Sally_Ingram	Josephine_Williamson	4435
Ralph_Long	Robert_Hawkins	4256
Rachel_Brown	Marion_Beck	1054
Rachel_Brown	Elizabeth_Quinn	5846
Hilda_Greene	Jorge_Dunn	5940
Hallie_Perkins	Alvin_Perkins	7586
Justin_Moreno	Annie_Fields	5741
Gertrude_Norton	Marcus_Duncan	4774
Marion_Beck	Robert_Hawkins	4649
Jeremy_Figueroa	Melvin_Newton	4017
Callie_Brady	Anne_Matthews	761
Mamie_Gomez	Marion_Beck	278
Josie_Burke	Evelyn_Wood	1388
Lou_Patterson	Vernon_Jones	5993
Lina_Bennett	Louis_Baldwin	8438
Hilda_Greene	Sally_Ingram	6270
Douglas_Moreno	Ophelia_Carr	8274
Ralph_Long	Harriett_Graves	9752
Alvin_Perkins	Hilda_Greene	1616
Louis_Baldwin	Ophelia_Atkins	3428
Leonard_Reeves	Sally_Porter	9672
Nora_Rice	Anne_Matthews	2915
Louis_Baldwin	Nora_Rice	5379
Joseph_Drake	Charlotte_Gill	3330
Marion_Beck	Melvin_Newton	972
Douglas_Moreno	Gertrude_Norton	5346
Ernest_Waters	Jorge_Dunn	3777
Jeremy_Figueroa	Celia_Spencer	9421
Jeffrey_Holloway	Myra_Burke	2492
Calvin_Baker	Anne_Matthews	5354
Gertrude_Norton	Florence_Gardner	8239
Josephine_Williamson	Louis_Baldwin	2638
Bryan_Reyes	Elizabeth_Quinn	1072
Charlotte_Gill	Marcus_Duncan	7711
Janie_Warner	Vera_Moran	2163
Myrtle_Brewer	Ola_Rios	8875
Anthony_Gilbert	Evelyn_Wood	2228
Elizabeth_Quinn	Justin_Moreno	3626
Douglas_Moreno	Cody_Holland	449
Melvin_Newton	Evelyn_Wood	4986
Alex_Herrera	Justin_Moreno	5358
Vernon_Jones	Annie_Fields	6066
Irene_Weaver	Cody_Holland	958
Janie_Warner	Janie_Lloyd	3763
Dean_Fields	Jeffery_Walters	1908
Ralph_Long	Luis_Patton	2630
Robert_Hawkins	Ernest_Waters	969
Ann_Sharp	Randy_Paul	9816
Nancy_McLaughlin	Leon_Chambers	5604
Rhoda_Davidson	Ernest_Waters	4378
Eleanor_Walsh	Dominic_Meyer	6748
Bernice_Gross	Ian_Clark	4386
Cody_Holland	Florence_Gardner	7852
Elizabeth_Quinn	Mamie_Gomez	8991
Jeffrey_Holloway	Isabella_Benson	804
Mollie_Potter	Robert_Hawkins	2023
Sally_Ingram	Celia_Spencer	8304
Melvin_Newton	Rachel_Brown	6942
Celia_Spencer	Claudia_Caldwell	8699
Alvin_Perkins	Douglas_Moreno	3904
Nora_Rice	Timothy_Cox	5064
Mathilda_Little	Leon_Chambers	8130
Alex_Herrera	Charlotte_Gill	7560
Billy_Coleman	Timothy_Cox	6024
Rachel_Brown	Jeffrey_Holloway	1676
Addie_Wright	Elizabeth_Quinn	7135
Jeremy_Figueroa	Sylvia_Arnold	1459
Ernest_Waters	Luis_Patton	9984
Vernon_Jones	Alvin_Perkins	6046
Sara_Jacobs	Hulda_Zimmerman	6720
Irene_Weaver	Randy_Paul	2762
Leon_Chambers	Bernice_Gross	3189
Ophelia_Atkins	Florence_Gardner	2685
Jonathan_Stanley	Carrie_McKenzie	2366
Anthony_Gilbert	Ian_Clark	8271
Ian_Clark	Ian_Clark	5027
Melvin_Newton	Georgie_Jenkins	5811
Lina_Bennett	Shawn_Ford	9085
Jeffrey_Holloway	Leon_Chambers	2405
Todd_Park	Ann_Sharp	8099
Anthony_Rowe	Georgia_Wood	6254
Cody_Holland	Todd_Park	2897
Alvin_Perkins	Alvin_Perkins	5748
Leonard_Reeves	Mamie_Gomez	1503
Sally_Ingram	Lucy_Hammond	6132
Justin_Moreno	Harriett_Graves	3734
Lou_Patterson	Cora_Shelton	5762
Jim_Johnston	Florence_Gardner	5897
Ralph_Long	Billy_Coleman	8545
Rena_Brady	Louis_Baldwin	7190
Douglas_Moreno	Ann_Sharp	8667
Joseph_Drake	Gabriel_Davidson	3676
Christine_Holland	Ola_Rios	5436
Leonard_Reeves	Ophelia_Carr	8808
Douglas_Moreno	Robert_Hawkins	4290
Myrtle_Brewer	Ralph_Long	3032
Vera_Moran	Lucy_Hammond	581
Sylvia_Arnold	Leon_Chambers	6686
Ian_Clark	Bernice_Gross	491
Jeffery_Walters	Lina_Bennett	2258
Jeffrey_Holloway	Emilie_Horton	2576
Randy_Paul	Addie_Wright	9102
Isabella_Benson	Rachel_Brown	5995
Calvin_Baker	Douglas_Moreno	3738
Mamie_Gomez	Lester_Knight	2478
Teresa_Phillips	Stephen_Gray	2745
Calvin_Baker	Jonathan_Stanley	4299
Irene_Weaver	Celia_Spencer	5980
Irene_Weaver	Cody_Holland	5461
Callie_Brady	Abbie_Fleming	8696
Lou_Patterson	Lou_Patterson	830
Hulda_Zimmerman	Teresa_Phillips	4357
Gabriel_Davidson	Elizabeth_Quinn	6921
Jorge_Dunn	Myrtle_Brewer	2428
Marcus_Duncan	Gabriel_Davidson	8341
Jeffrey_Holloway	Rhoda_Davidson	8655
Ernest_Waters	Abbie_Fleming	8382
Gertrude_Norton	Melvin_Newton	7231
Jeffery_Walters	Mathilda_Little	3128
Vernon_Jones	Ian_Clark	214
Jeremy_Figueroa	Marcus_Duncan	4747
Louis_Baldwin	Irene_Weaver	6649
Claudia_Caldwell	Todd_Park	6308
Bernice_Gross	Janie_Lloyd	4936
Gertrude_Norton	Mamie_Gomez	8150
Georgie_Jenkins	Todd_Park	3133
Mollie_Potter	Isabella_Benson	7230
Mathilda_Little	Ruby_Holland	9872
Ian_Clark	Hulda_Zimmerman	645
Gertrude_Norton	Evelyn_Wood	1656
Rena_Brady	Janie_Lloyd	939
Timothy_Cox	Jeffrey_Holloway	9994
Jeffery_Walters	Justin_Moreno	3985
Josephine_Williamson	Mathilda_Little	8777
Bryan_Reyes	Cora_Shelton	3602
Gertrude_Norton	Dean_Fields	4713
